trans_id,account_id,type,amount,transaction_date,channel,city,state_name
631580,T00839947,A00002859,d,$315.14,01.03.18 00:12:22,c2,Nashville,Tennessee
631581,T03227407,A00010710,d,$86.69,01.03.18 06:23:43,c2,Atlanta,Georgia
631582,T00219839,A00000747,d,$170.95,01.03.18 06:27:00,c2,Charleston,South Carolina
631583,T00977968,A00003334,c,$30.22,01.03.18 07:00:34,c3,Danbury,Connecticut
631584,T00098560,A00000337,c,$1276.15,01.03.18 07:12:33,c1,Milwaukee,Wisconsin
631585,T00441849,A00001502,c,$1522.43,01.03.18 07:29:09,c1,New York City,New York
631586,T01164928,A00003990,c,$47.49,01.03.18 07:39:25,c4,Syracuse,New York
631587,T00181823,A00000617,d,$349.68,01.03.18 07:39:43,c4,Chicago,Illinois
631588,T01945922,A00006592,c,$2063.09,01.03.18 07:52:39,c3,New York City,New York
631589,T00934552,A00003189,d,$301.72,01.03.18 08:08:53,c4,Newark,New Jersey
631590,T01123625,A00003837,d,$375.58,01.03.18 08:09:13,c2,Worcester,Massachusetts
631591,T01275268,A00004361,d,$729.57,01.03.18 08:18:09,c1,Lawrence,Massachusetts
631592,T00266924,A00000913,c,$250.39,01.03.18 08:24:53,c5,Quincy,Massachusetts
631593,T00012694,A00000042,d,$160.59,01.03.18 08:28:03,c2,Charleston,South Carolina
631594,T00293809,A00001004,d,$642.8,01.03.18 08:30:09,c2,Los Angeles,California
631595,T00771687,A00002633,c,$1648.32,01.03.18 08:34:24,c2,Wichita,Kansas
631596,T02841565,A00009403,c,$133.83,01.03.18 08:42:35,c3,New York City,New York
631597,T00870863,A00002966,d,$1713.85,01.03.18 08:43:02,c3,Salt Lake City,Utah
631598,T00769013,A00002625,d,$604.38,01.03.18 08:50:38,c4,Worcester,Massachusetts
631599,T03254862,A00010812,c,$300.25,01.03.18 08:51:09,c4,Baltimore,Maryland
631600,T00515052,A00001761,c,$371.26,01.03.18 08:56:05,c3,New Orleans,Louisiana
631601,T00772437,A00002637,d,$62.16,01.03.18 09:00:12,c3,Los Angeles,California
631602,T00312302,A00001065,d,$56.12,01.03.18 09:00:45,c4,Philadelphia,Pennsylvania
631603,T03410905,A00011320,d,$530.99,01.03.18 09:02:46,c4,Portland,Maine
631604,T01137446,A00003886,d,$1113.79,01.03.18 09:06:06,c3,New York City,New York
631605,T00461553,A00001568,d,$194.26,01.03.18 09:06:27,c4,Minneapolis,Minnesota
631606,T00027754,A00000091,d,$751.16,01.03.18 09:09:27,c3,Milwaukee,Wisconsin
631607,T00105144,A00000358,d,$9.07,01.03.18 09:21:30,c5,Portland,Oregon
631608,T01276912,A00004368,d,$4.32,01.03.18 09:24:14,c1,New York City,New York
631609,T00296606,A00001011,d,$94.97,01.03.18 09:28:14,c4,Cheyenne,Wyoming
631610,T00642022,A00002191,d,$198.58,01.03.18 09:30:58,c4,New York City,New York
631611,T00715130,A00002446,c,$138.14,01.03.18 09:32:39,c1,Columbus,Ohio
631612,T01270314,A00004343,d,$496.46,01.03.18 09:35:23,c4,Des Moines,Iowa
631613,T01249709,A00004273,d,$1623.19,01.03.18 09:45:01,c3,Louisville,Kentucky
631614,T01115135,A00003808,d,$181.31,01.03.18 09:47:33,c3,Bridgeport,Connecticut
631615,T00078591,A00000261,d,$38.85,01.03.18 09:48:26,c4,Houston,Texas
631616,T00883685,A00003010,c,$51.8,01.03.18 09:49:33,c3,San Diego,California
631617,T00452544,A00001538,c,$1493.42,01.03.18 09:55:40,c3,Virginia Beach,Virginia
631618,T00184084,A00000625,d,$467.4,01.03.18 09:56:23,c4,Los Angeles,California
631619,T03091896,A00010257,d,$572.78,01.03.18 10:03:38,c3,San Antonio,Texas
631620,T00255362,A00000877,d,$41.44,01.03.18 10:06:02,c3,New York City,New York
631621,T01132462,A00003869,d,$2331.18,01.03.18 10:09:31,c4,Philadelphia,Pennsylvania
631622,T01048649,A00003586,d,$371.26,01.03.18 10:11:11,c2,Quincy,Massachusetts
631623,T00055311,A00000185,d,$94.97,01.03.18 10:13:18,c2,Birmingham,Alabama
631624,T00412480,A00001403,d,$139.87,01.03.18 10:17:25,c4,Milwaukee,Wisconsin
631625,T00771826,A00002633,d,$2283.69,01.03.18 10:26:43,c3,Wichita,Kansas
631626,T03183632,A00010562,c,$353.13,01.03.18 10:32:21,c4,Springfield,Massachusetts
631627,T02868454,A00009491,d,$1070.62,01.03.18 10:33:30,c2,Denver,Colorado
631628,T01087543,A00003714,d,$790.01,01.03.18 10:35:31,c4,Jacksonville,Florida
631629,T00201726,A00000685,d,$1070.62,01.03.18 10:37:08,c3,Jackson,Mississippi
631630,T01084813,A00003705,c,$1736.73,01.03.18 10:41:04,c3,Kansas City,Missouri
631631,T01194360,A00004088,c,$266.92,01.03.18 10:51:39,c2,Cheyenne,Wyoming
631632,T01030185,A00003519,d,$90.66,01.03.18 11:04:00,c2,New Haven,Connecticut
631633,T01152831,A00003942,d,$1066.3,01.03.18 11:18:21,c4,San Antonio,Texas
631634,T01548929,A00005270,d,$967.91,01.03.18 11:21:12,c3,Portland,Maine
631635,T00084358,A00000281,d,$165.77,01.03.18 11:25:20,c4,New York City,New York
631636,T01132143,A00003869,c,$1318.15,01.03.18 11:28:53,c2,Philadelphia,Pennsylvania
631637,T00156174,A00000522,d,$25.9,01.03.18 11:32:11,c2,Milwaukee,Wisconsin
631638,T01177080,A00004035,c,$107.92,01.03.18 11:44:39,c4,New York City,New York
631639,T00773349,A00002639,d,$328.09,01.03.18 11:45:00,c3,Milwaukee,Wisconsin
