trans_id,account_id,type,amount,transaction_date,channel,city,state_name
753537,T01156751,A00003957,d,$1174.22,01.09.18 01:13:19,c2,Salt Lake City,Utah
753538,T00900041,A00003066,d,$427.38,01.09.18 06:49:52,c2,Chicago,Illinois
753539,T00981822,A00003351,d,$75.98,01.09.18 07:06:35,c2,Los Angeles,California
753540,T00959738,A00003269,c,$1800.75,01.09.18 07:17:21,c1,Jackson,Mississippi
753541,T00308838,A00001052,d,$94.97,01.09.18 07:19:57,c4,Fall River,Massachusetts
753542,T00400858,A00001365,c,$86.34,01.09.18 07:31:29,c4,Billings,Montana
753543,T01014747,A00003468,d,$69.07,01.09.18 07:53:51,c3,Birmingham,Alabama
753544,T00096042,A00000327,d,$116.56,01.09.18 07:58:26,c1,Houston,Texas
753545,T01352493,A00004616,d,$1247.61,01.09.18 08:00:53,c3,New York City,New York
753546,T00989789,A00003374,c,$1099.76,01.09.18 08:12:12,c2,Omaha,Nebraska
753547,T00724442,A00002479,d,$164.05,01.09.18 08:18:51,c4,Albuquerque,New Mexico
753548,T00870125,A00002962,d,$897.94,01.09.18 08:20:40,c2,New York City,New York
753549,T01716192,A00005817,d,$1256.25,01.09.18 08:22:40,c4,Syracuse,New York
753550,T00828277,A00002820,d,$55.26,01.09.18 08:22:53,c2,Providence,Rhode Island
753551,T02061007,A00006985,c,$1942.48,01.09.18 08:26:09,c2,Bridgeport,Connecticut
753552,T01065172,A00003639,d,$158.87,01.09.18 08:31:59,c3,Charlotte,North Carolina
753553,T02834113,A00009377,c,$436.02,01.09.18 08:32:26,c4,New York City,New York
753554,T01194929,A00004090,d,$73.39,01.09.18 08:34:20,c3,Philadelphia,Pennsylvania
753555,T00288329,A00000988,d,$362.63,01.09.18 08:35:47,c4,Detroit,Michigan
753556,T00090895,A00000307,d,$1152.64,01.09.18 08:45:57,c3,Honolulu,Hawaii
753557,T00127510,A00000427,d,$509.41,01.09.18 08:53:05,c1,Washington,District of Columbia
753558,T00945551,A00003223,d,$1675.0,01.09.18 08:57:24,c2,New York City,New York
753559,T00322848,A00001103,d,$189.95,01.09.18 08:58:10,c3,Warwick,Rhode Island
753560,T00700840,A00002398,d,$53.96,01.09.18 09:13:46,c4,Los Angeles,California
753561,T00995349,A00003395,d,$820.23,01.09.18 09:15:57,c2,Baltimore,Maryland
753562,T00275105,A00000942,d,$64.76,01.09.18 09:16:22,c5,Boston,Massachusetts
753563,T03117495,A00010345,d,$233.12,01.09.18 09:16:28,c3,Providence,Rhode Island
753564,T01817735,A00006157,c,$1445.59,01.09.18 09:17:52,c4,Little Rock,Arkansas
753565,T01099551,A00003756,c,$941.54,01.09.18 09:19:17,c3,Charleston,South Carolina
753566,T00849646,A00002894,d,$315.14,01.09.18 09:19:34,c3,Milwaukee,Wisconsin
753567,T00202148,A00000686,d,$129.51,01.09.18 09:21:39,c4,Manchester,New Hampshire
753568,T01596314,A00005422,c,$302.19,01.09.18 09:29:24,c5,Warwick,Rhode Island
753569,T00989932,A00003374,d,$423.07,01.09.18 09:30:05,c3,Omaha,Nebraska
753570,T00483505,A00001645,d,$202.04,01.09.18 09:43:03,c3,Buffalo,New York
753571,T02448909,A00008073,d,$950.52,01.09.18 09:47:58,c3,New Orleans,Louisiana
753572,T01029542,A00003516,c,$858.44,01.09.18 09:48:44,c3,Providence,Rhode Island
753573,T00008276,A00000030,c,$2102.85,01.09.18 09:53:36,c3,Providence,Rhode Island
753574,T01191012,A00004078,d,$785.69,01.09.18 09:58:23,c2,Fargo,North Dakota
753575,T01103361,A00003769,d,$306.51,01.09.18 09:59:28,c2,Columbus,Ohio
753576,T01032516,A00003529,d,$608.7,01.09.18 10:06:58,c4,Portland,Oregon
753577,T00266525,A00000911,c,$621.65,01.09.18 10:09:13,c2,Lynn,Massachusetts
753578,T00847965,A00002887,d,$751.16,01.09.18 10:09:59,c3,Yonkers,New York
753579,T00856473,A00002918,d,$1044.71,01.09.18 10:14:24,c2,Louisville,Kentucky
753580,T00365651,A00001242,d,$2585.88,01.09.18 10:21:01,c2,Chicago,Illinois
753581,T00856341,A00002918,c,$1499.21,01.09.18 10:30:28,c3,Louisville,Kentucky
753582,T00676510,A00002310,c,$12.95,01.09.18 10:31:30,c4,Louisville,Kentucky
753583,T01301594,A00004445,d,$436.02,01.09.18 10:50:09,c3,Charleston,West Virginia
753584,T01142349,A00003906,d,$967.01,01.09.18 10:56:26,c2,New Haven,Connecticut
753585,T01072360,A00003664,d,$233.12,01.09.18 11:00:29,c4,New York City,New York
753586,T01271102,A00004346,d,$535.31,01.09.18 11:07:43,c2,Wichita,Kansas
753587,T00365337,A00001242,c,$1625.87,01.09.18 11:13:53,c3,Chicago,Illinois
753588,T00662820,A00002262,d,$1515.27,01.09.18 11:13:56,c3,Oklahoma City,Oklahoma
753589,T03281898,A00010904,d,$146.78,01.09.18 11:17:46,c3,Worcester,Massachusetts
753590,T00424797,A00001442,d,$181.31,01.09.18 11:20:06,c4,Minneapolis,Minnesota
753591,T00059598,A00000198,d,$158.87,01.09.18 11:23:39,c2,Los Angeles,California
753592,T00463880,A00001578,d,$20.72,01.09.18 11:27:44,c4,Worcester,Massachusetts
753593,T01130962,A00003864,d,$885.24,01.09.18 11:37:44,c4,Salt Lake City,Utah
753594,T00312663,A00001067,c,$315.83,01.09.18 11:38:09,c3,Little Rock,Arkansas
753595,T01031259,A00003523,d,$168.36,01.09.18 11:42:35,c3,Newton,Massachusetts
753596,T01910938,A00006473,d,$315.14,01.09.18 11:45:14,c2,Portland,Oregon
753597,T00198500,A00000673,d,$186.49,01.09.18 11:52:41,c1,Des Moines,Iowa
753598,T00315729,A00001077,d,$56.12,01.09.18 12:05:59,c3,Las Vegas,Nevada
753599,T00632587,A00002160,c,$17.27,01.09.18 12:14:53,c4,Philadelphia,Pennsylvania
753600,T00653775,A00002236,c,$1066.86,01.09.18 12:23:28,c3,New Britain,Connecticut
753601,T01010087,A00003450,d,$919.52,01.09.18 12:29:14,c2,New York City,New York
753602,T01210439,A00004140,d,$448.97,01.09.18 12:31:44,c2,Anchorage,Alaska
753603,T00939010,A00003204,d,$466.24,01.09.18 12:34:04,c2,Fall River,Massachusetts
753604,T00610740,A00002079,d,$824.55,01.09.18 12:35:39,c3,Lowell,Massachusetts
753605,T00196630,A00000666,c,$34.54,01.09.18 12:36:52,c2,San Antonio,Texas
753606,T01747638,A00005927,c,$379.9,01.09.18 12:37:18,c4,Louisville,Kentucky
753607,T00726623,A00002486,c,$557.11,01.09.18 12:44:27,c3,New York City,New York
753608,T00967471,A00003296,d,$872.03,01.09.18 13:03:13,c3,Danbury,Connecticut
753609,T00215224,A00000730,d,$738.21,01.09.18 13:03:38,c3,Charlotte,North Carolina
753610,T01437004,A00004894,d,$388.53,01.09.18 13:05:10,c2,Las Vegas,Nevada
753611,T00496858,A00001694,c,$2003.91,01.09.18 13:10:50,c4,Seattle,Washington
753612,T00736973,A00002517,d,$582.79,01.09.18 13:10:55,c2,Lowell,Massachusetts
753613,T00094064,A00000319,c,$539.62,01.09.18 13:17:51,c4,Charleston,West Virginia
753614,T00008510,A00000030,d,$1485.05,01.09.18 13:18:38,c2,Providence,Rhode Island
753615,T01817954,A00006157,d,$2344.13,01.09.18 13:25:13,c3,Little Rock,Arkansas
753616,T00979912,A00003342,d,$224.48,01.09.18 13:25:46,c4,Quincy,Massachusetts
753617,T00250064,A00000858,d,$621.65,01.09.18 13:47:44,c3,New Haven,Connecticut
753618,T00041501,A00000136,d,$34.54,01.09.18 13:50:18,c2,Chicago,Illinois
753619,T00706362,A00002419,d,$689.47,01.09.18 13:55:53,c4,New Orleans,Louisiana
753620,T00953082,A00003249,d,$401.48,01.09.18 13:58:36,c2,Chicago,Illinois
753621,T01103077,A00003768,c,$1040.87,01.09.18 13:59:51,c3,New Haven,Connecticut
753622,T03299691,A00010963,d,$1118.1,01.09.18 14:09:33,c3,Baltimore,Maryland
753623,T00437703,A00001486,d,$630.28,01.09.18 14:19:23,c4,Norwalk,Connecticut
753624,T00480146,A00001636,d,$82.89,01.09.18 14:25:17,c4,Hartford,Connecticut
753625,T00856830,A00002920,d,$77.71,01.09.18 14:26:52,c3,New Britain,Connecticut
753626,T00144490,A00000484,d,$94.97,01.09.18 14:30:28,c4,New York City,New York
753627,T00851301,A00002901,c,$17.27,01.09.18 14:32:48,c2,New York City,New York
753628,T00087421,A00000291,d,$712.3,01.09.18 14:44:53,c3,Denver,Colorado
753629,T01784769,A00006051,c,$185.63,01.09.18 14:45:10,c4,Cambridge,Massachusetts
753630,T00316054,A00001078,d,$107.06,01.09.18 14:46:05,c2,New York City,New York
753631,T00186243,A00000630,c,$77.71,01.09.18 14:50:12,c2,Somerville,Massachusetts
753632,T00177324,A00000598,c,$233.12,01.09.18 15:07:18,c4,New York City,New York
753633,T02009227,A00006806,c,$77.71,01.09.18 15:13:12,c2,New York City,New York
753634,T03056677,A00010134,d,$155.41,01.09.18 15:17:59,c3,Virginia Beach,Virginia
753635,T00072226,A00000239,c,$815.91,01.09.18 15:27:31,c3,Lawrence,Massachusetts
753636,T00932167,A00003179,d,$160.59,01.09.18 15:27:46,c2,Somerville,Massachusetts
753637,T01064682,A00003637,d,$56.12,01.09.18 15:49:25,c2,Hartford,Connecticut
753638,T01035390,A00003540,d,$51.8,01.09.18 16:00:55,c5,Albuquerque,New Mexico
753639,T00133011,A00000445,d,$332.41,01.09.18 16:05:49,c2,Norwalk,Connecticut
753640,T00542141,A00001843,d,$202.9,01.09.18 16:13:00,c3,Portland,Oregon
753641,T02337365,A00007713,c,$312.64,01.09.18 16:16:55,c2,Buffalo,New York
753642,T00446189,A00001515,d,$518.04,01.09.18 16:18:21,c3,Nashville,Tennessee
753643,T00085807,A00000287,d,$233.12,01.09.18 16:20:47,c4,Baltimore,Maryland
753644,T00761456,A00002599,d,$651.87,01.09.18 16:28:16,c2,Worcester,Massachusetts
753645,T00346565,A00001174,d,$768.43,01.09.18 16:28:52,c4,Los Angeles,California
753646,T00986413,A00003364,d,$303.14,01.09.18 16:32:48,c2,Omaha,Nebraska
753647,T01863621,A00006306,c,$409.21,01.09.18 16:33:16,c2,Phoenix,Arizona
753648,T00947531,A00003229,d,$388.53,01.09.18 16:50:06,c3,Phoenix,Arizona
753649,T00797091,A00002714,d,$474.87,01.09.18 16:50:39,c3,New York City,New York
753650,T01158109,A00003965,d,$233.12,01.09.18 16:54:36,c3,Des Moines,Iowa
753651,T00799644,A00002726,d,$720.94,01.09.18 16:59:03,c2,Albuquerque,New Mexico
753652,T00649010,A00002218,d,$410.12,01.09.18 17:09:09,c4,Atlanta,Georgia
753653,T00335015,A00001139,c,$515.45,01.09.18 17:11:00,c3,Little Rock,Arkansas
753654,T01857776,A00006289,c,$993.26,01.09.18 17:12:12,c3,Phoenix,Arizona
753655,T00967352,A00003296,d,$698.1,01.09.18 17:12:49,c4,Danbury,Connecticut
753656,T00264258,A00000902,d,$233.12,01.09.18 17:24:04,c2,Chicago,Illinois
753657,T00252426,A00000864,c,$25.9,01.09.18 17:24:24,c2,Philadelphia,Pennsylvania
753658,T01281631,A00004383,d,$1990.14,01.09.18 17:24:49,c3,New Britain,Connecticut
753659,T00426640,A00001449,d,$64.76,01.09.18 17:29:21,c2,Sioux Falls,South Dakota
753660,T01935665,A00006555,d,$424.1,01.09.18 17:35:07,c3,Bridgeport,Connecticut
753661,T03354009,A00011138,d,$1739.75,01.09.18 17:43:09,c3,Los Angeles,California
753662,T00115343,A00000389,d,$120.88,01.09.18 17:44:42,c4,Boise,Idaho
753663,T01017414,A00003476,d,$392.85,01.09.18 17:47:07,c3,Columbus,Ohio
753664,T01304886,A00004456,c,$2011.51,01.09.18 17:49:00,c3,Las Vegas,Nevada
753665,T00798229,A00002720,c,$1184.84,01.09.18 17:50:02,c2,Jacksonville,Florida
753666,T01122392,A00003834,d,$107.92,01.09.18 17:51:25,c2,Houston,Texas
753667,T00055772,A00000186,c,$651.87,01.09.18 17:53:39,c3,New York City,New York
753668,T00360044,A00001223,d,$69.07,01.09.18 17:56:29,c2,Los Angeles,California
753669,T00726708,A00002486,d,$77.71,01.09.18 17:58:40,c2,New York City,New York
753670,T00141316,A00000472,d,$1001.54,01.09.18 18:00:01,c2,Washington,District of Columbia
